🤠雷蒙影视直播,#genre#
翡翠台,https://stream1.freetv.fun/ba009d94229ed40a5d9289178463fba7aa31fb0622f8ab2d66c01147828743ab.m3u8$雷蒙影视•IPV4『线路80』
翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8$雷蒙影视•IPV4『线路81』
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8$雷蒙影视•IPV4『线路82』
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$雷蒙影视•IPV4『线路83』
翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8$雷蒙影视•IPV4『线路84』
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$雷蒙影视•IPV4『线路85』
翡翠台,http://fm1077.serv00.net/Smart.php?id=jade_twn$雷蒙影视•IPV4『线路86』
翡翠台,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/jade_zero/playlist.m3u8$雷蒙影视•IPV4『线路87』
翡翠台,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/Wlt/playlist.m3u8$雷蒙影视•IPV4『线路88』
翡翠台,p3p://108.181.32.169:28025/676950ff0004122ccd5d8e1137e22a1b$雷蒙影视•IPV4『线路89』
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$雷蒙影视•IPV4『线路1』
TVB Plus,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2$雷蒙影视•IPV4『线路2』
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2$雷蒙影视•IPV4『线路3』
TVB Plus,P2p://generationnexxxt.com:19806/faf51cf453a84400be019b14939e49f6$雷蒙影视•IPV4『线路4』
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2$雷蒙影视•IPV4『线路5』
TVB Plus,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah007-golive.flv$雷蒙影视•IPV4『线路6』
TVB Plus,p3p://167.114.175.6:55331/6649bce20008d56453eeebfc022701f1$雷蒙影视•IPV4『线路7』
TVB Plus,p3p://167.114.175.6:55331/653e4d3e000b344f0c91357e73163f82$雷蒙影视•IPV4『线路8』
TVB明珠台,p3p://167.114.175.6:55331/611d99f3000116024a845bb9627404c9$雷蒙影视•IPV4『线路1』
TVB明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$雷蒙影视•IPV4『线路2』
TVB明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$雷蒙影视•IPV4『线路3』
TVB明珠台,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah008-golive.flv$雷蒙影视•IPV4『线路4』
TVB明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8$雷蒙影视•IPV4『线路5』
TVB明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$雷蒙影视•IPV4『线路6』
TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$雷蒙影视•IPV4『线路7』
明珠台,http://8.138.7.223/tv/gdmzyd.php?id=3$雷蒙影视•IPV4『线路1』
明珠台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路2』
明珠台,http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8$雷蒙影视•IPV4『线路3』
明珠台,http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8$雷蒙影视•IPV4『线路4』
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe$雷蒙影视•IPV4『线路1』
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8$雷蒙影视•IPV4『线路2』
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe$雷蒙影视•IPV4『线路3』
TVB星河,http://8.138.7.223/tv/gdmzyd.php?id=2$雷蒙影视•IPV4『线路4』
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8$雷蒙影视•IPV4『线路5』
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8$雷蒙影视•IPV4『线路6』
TVB星河,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8$雷蒙影视•IPV4『线路7』
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8$雷蒙影视•IPV4『线路8』
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe$雷蒙影视•IPV4『线路9』
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe$雷蒙影视•IPV4『线路10』
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$雷蒙影视•IPV4『线路11』
TVB星河,p3p://108.181.32.169:28526/641021c50003c5af985dddf037af353c$雷蒙影视•IPV4『线路12』
TVB星河,p3p://108.181.32.169:28526/641021e900026b0f985e6a374d7d56bb$雷蒙影视•IPV4『线路13』
TVB星河,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7099&tk=e503191f8e20$雷蒙影视•IPV4『线路14』
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe$雷蒙影视•IPV4『线路15』
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh$雷蒙影视•IPV4『线路16』
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941620&extension=ts&play_token=TBgeJuh42H$雷蒙影视•IPV4『线路17』
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571186&extension=ts&play_token=HnxccIWiNo$雷蒙影视•IPV4『线路18』
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN$雷蒙影视•IPV4『线路19』
TVB星河,https://tv.mytvsuper.xyz/tvb/xinghe/xinghe.m3u8$雷蒙影视•IPV4『线路20』
TVB娱乐新闻台,p3p://108.181.32.169:28025/64102219000c6f74985f28485a5a5799$雷蒙影视•IPV4
TVB功夫台,p3p://167.114.175.6:55331/653e4a3f000b1abb0c85815c35fa0803$雷蒙影视•IPV4『线路1』
TVB功夫台,p3p://108.181.32.169:28025/6411291b0004b01b9c62861646d00929$雷蒙影视•IPV4『线路2』
TVB经典台,p3p://108.181.32.169:28025/6410219e0000704b985d44bd2a501d47$雷蒙影视•IPV4
VIUTV,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv$雷蒙影视•IPV4『线路1』
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$雷蒙影视•IPV4『线路2』
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$雷蒙影视•IPV4『线路3』
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$雷蒙影视•IPV4『线路4』
ViuTVsix,https://tv.iill.top/nsw/viusix$雷蒙影视•IPV4
RTHK31,mitv://135.148.104.228:19806/c7cd517a9e5b44a9b6037c90f998627f$雷蒙影视•IPV4
RTHK32,mitv://135.148.104.228:19806/8ef4a2b7bac54aba8b17dfd2071df91f$雷蒙影视•IPV4『线路1』
RTHK32,p3p://108.181.32.169:28526/641020b00001b8599859a360613572d7$雷蒙影视•IPV4『线路2』
RTHK33,p3p://167.114.175.6:55331/6649b63b0005235553d4eeaa04665f78$雷蒙影视•IPV4
RTHK34,p3p://167.114.175.6:55331/6649b6c000029bce53d6f58d6f880e70$雷蒙影视•IPV4
RTHK35,p3p://167.114.175.6:55331/6649b7100008096b53d82f711ddb55de$雷蒙影视•IPV4
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193$雷蒙影视•IPV4『线路1』
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193$雷蒙影视•IPV4『线路2』
星空卫视,http://vl15191373.imwork.net:8880/udp/239.93.0.156:2193$雷蒙影视•IPV4『线路3』
星空卫视,http://171.213.139.49:4022/udp/239.93.0.156:2193$雷蒙影视•IPV4『线路4』
星空卫视,http://171.108.239.79:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路5』
星空卫视,http://171.108.239.99:8181/tsfile/live/1012_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路6』
星空卫视,http://13457610200.8866.org:2018/live/%E6%98%9F%E7%A9%BA%E5%8D%AB%E8%A7%86/index.m3u8$雷蒙影视•IPV4『线路7』
星空卫视,http://171.108.239.98:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路8』
星空卫视,http://171.108.239.80:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路9』
星空卫视,http://171.108.239.99:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路10』
星空卫视,https://stream1.freetv.fun/a9c09c04bf7f0ccc71744697c26feb67743da281eaee48022c606b179d97fb81.ctv$雷蒙影视•IPV4『线路11』
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV$雷蒙影视•IPV4『线路12』
星空卫视,http://wouu.net:9977/udp/239.93.1.10:2193$雷蒙影视•IPV4『线路13』
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路14』
星空卫视,http://182.138.237.24:4022/udp/239.93.0.156:2193$雷蒙影视•IPV4『线路15』
星空卫视,http://114.105.187.147:9901/tsfile/live/0117_1.m3u8$雷蒙影视•IPV4『线路16』
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8$雷蒙影视•IPV4『线路17』
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8$雷蒙影视•IPV4『线路18』
星空卫视,http://114.105.185.143:9901/tsfile/live/0117_1.m3u8$雷蒙影视•IPV4『线路19』
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8$雷蒙影视•IPV4『线路20』
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv$雷蒙影视•IPV4『线路21』
星空卫视,http://114.105.187.77:9901/tsfile/live/0117_1.m3u8$雷蒙影视•IPV4『线路22』
星空卫视,http://114.105.187.47:9901/tsfile/live/0117_1.m3u8$雷蒙影视•IPV4『线路23』
星空卫视,p3p://167.114.175.6:55331/64ee40d1000cfcc5d3e2330305817be2$雷蒙影视•IPV4『线路24』
HOY TV,P2p://generationnexxxt.com:19806/66b0affc0000b2eff273015566865bd4$雷蒙影视•IPV4『线路1』
HOY TV,p3p://167.114.175.6:55331/62184bc3000cd48f11e47b06202b7e18$雷蒙影视•IPV4『线路2』
HOY 78,p3p://108.181.32.169:28025/676747550002dc76c568044f0ac04b1e$雷蒙影视•IPV4
天映频道,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$雷蒙影视•IPV4
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$雷蒙影视•IPV4『线路1』
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$雷蒙影视•IPV4『线路2』
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?$雷蒙影视•IPV4『线路3』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$雷蒙影视•IPV4『线路1』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$雷蒙影视•IPV4『线路2』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8$雷蒙影视•IPV4『线路3』
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8$雷蒙影视•IPV4
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn$雷蒙影视•IPV4『线路1』
美亚电影台,p3p://108.181.32.169:28025/642525310003ad3cea72ca2155c734c3$雷蒙影视•IPV4『线路2』
亚洲卫视,http://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8$雷蒙影视•IPV4『线路1』
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$雷蒙影视•IPV4『线路2』
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8$雷蒙影视•IPV4『线路3』
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$雷蒙影视•IPV4『线路4』
🇹🇼台湾,#genre#
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$雷蒙影视•IPV4『线路1』
中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8$雷蒙影视•IPV4『线路2』
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$雷蒙影视•IPV4『线路3』
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$雷蒙影视•IPV4『线路4』
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=23$雷蒙影视•IPV4『线路5』
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=23$雷蒙影视•IPV4『线路6』
中天新闻,https://zf.315600.xyz/proxy/http://tvb1.315600.xyz/litv/4gtv-4gtv009$雷蒙影视•IPV4『线路7』
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$雷蒙影视•IPV4『线路8』
中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8$雷蒙影视•IPV4『线路9』
中天新闻,https://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$雷蒙影视•IPV4『线路10』
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0165&tk=7877e7cc41c7$雷蒙影视•IPV4『线路11』
中天新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-8$雷蒙影视•IPV4『线路12』
中天新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv009$雷蒙影视•IPV4『线路13』
中天新闻,http://47.239.239.192/4gtv/litv.php?id=4gtv-4gtv009$雷蒙影视•IPV4『线路14』
中天新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ctinews$雷蒙影视•IPV4『线路15』
中天新闻,https://stream1.freetv.fun/0efa038ef8b00da22a46c019893c5170b1b49731e8b26ede0655c7f76e5dbfa7.m3u8$雷蒙影视•IPV4『线路16』
中天新闻,p3p://108.181.32.169:28526/66b8a957000d4df01b530def7c6064f4$雷蒙影视•IPV4『线路17』
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009$雷蒙影视•IPV4『线路18』
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8$雷蒙影视•IPV4『线路19』
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6963&tk=e503191f8e20$雷蒙影视•IPV4『线路20』
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-5.m3u8$雷蒙影视•IPV4『线路21』
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-7.ctv$雷蒙影视•IPV4『线路22』
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-3.m3u8$雷蒙影视•IPV4『线路23』
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-6.ctv$雷蒙影视•IPV4『线路24』
中天新闻,https://4gtv.mytvsuper.xyz/4gtv.php?id=4gtv-4gtv009$雷蒙影视•IPV4『线路25』
中天新闻,p3p://108.181.32.169:28025/676c05450003ace6d7edbf651f310a7c$雷蒙影视•IPV4『线路26』
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$雷蒙影视•IPV4『线路1』
寰宇新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8547/.m3u8$雷蒙影视•IPV4『线路2』
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn15$雷蒙影视•IPV4『线路3』
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$雷蒙影视•IPV4『线路4』
寰宇新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3637&tk=7877e7cc41c7$雷蒙影视•IPV4『线路5』
寰宇新闻,https://zf.315600.xyz/proxy/http://tvb1.315600.xyz/litv/litv-longturn14$雷蒙影视•IPV4『线路6』
寰宇新闻,https://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$雷蒙影视•IPV4『线路7』
寰宇新闻,http://cdn.iptv8k.top/dl/jspd.php?id=7$雷蒙影视•IPV4『线路8』
寰宇新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-9$雷蒙影视•IPV4『线路9』
寰宇新闻,http://cdn.iptv8k.top/dl/jspd.php?id=7$雷蒙影视•IPV4『线路10』
寰宇新闻,https://yang-1989.eu.org/youtube/globalnewstw$雷蒙影视•IPV4『线路11』
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn14$雷蒙影视•IPV4『线路12』
寰宇新闻,p3p://108.181.32.169:28526/64295eb60008744efaf37ae07d17520b$雷蒙影视•IPV4『线路13』
寰宇新闻,https://litv.zapi.us.kg/?id=litv-longturn14$雷蒙影视•IPV4『线路14』
寰宇新闻,http://ku9.fr.to/smt.php?id=huanyuxinwen_twn$雷蒙影视•IPV4『线路15』
寰宇新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3002&tk=e503191f8e20$雷蒙影视•IPV4『线路16』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-6.m3u8$雷蒙影视•IPV4『线路17』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.m3u8$雷蒙影视•IPV4『线路18』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8$雷蒙影视•IPV4『线路19』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8$雷蒙影视•IPV4『线路20』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-2.m3u8$雷蒙影视•IPV4『线路21』
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8$雷蒙影视•IPV4『线路22』
寰宇新闻,http://211.72.65.236:8547/.m3u8$雷蒙影视•IPV4『线路23』
寰宇新闻,p3p://167.114.175.6:55331/653cd4a900049a4206d258a92e941b10$雷蒙影视•IPV4『线路24』
台视新闻,https://zf.315600.xyz/proxy/http://tvb1.315600.xyz/litv/4gtv-4gtv051$雷蒙影视•IPV4『线路1』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8$雷蒙影视•IPV4『线路2』
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051$雷蒙影视•IPV4『线路3』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?$雷蒙影视•IPV4『线路4』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top$雷蒙影视•IPV4『线路5』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$雷蒙影视•IPV4『线路6』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$雷蒙影视•IPV4『线路7』
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$雷蒙影视•IPV4『线路8』
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8$雷蒙影视•IPV4『线路9』
台视新闻,https://stream1.freetv.fun/c1e80466d09b16dbba231914e7d90e38b5ad564c5c34497819f0b65b3c0c8ea2.m3u8$雷蒙影视•IPV4『线路10』
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051$雷蒙影视•IPV4『线路11』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8$雷蒙影视•IPV4『线路12』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8$雷蒙影视•IPV4『线路13』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-11.m3u8$雷蒙影视•IPV4『线路14』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8$雷蒙影视•IPV4『线路15』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8$雷蒙影视•IPV4『线路16』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8$雷蒙影视•IPV4『线路17』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8$雷蒙影视•IPV4『线路18』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8$雷蒙影视•IPV4『线路19』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8$雷蒙影视•IPV4『线路20』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8$雷蒙影视•IPV4『线路21』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8$雷蒙影视•IPV4『线路22』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8$雷蒙影视•IPV4『线路23』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-20.m3u8$雷蒙影视•IPV4『线路24』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-22.m3u8$雷蒙影视•IPV4『线路25』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-4.m3u8$雷蒙影视•IPV4『线路26』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8$雷蒙影视•IPV4『线路27』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-6.m3u8$雷蒙影视•IPV4『线路28』
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8$雷蒙影视•IPV4『线路29』
台视新闻,http://ku9.fr.to/smt.php?id=ttvnews_twn$雷蒙影视•IPV4『线路30』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8$雷蒙影视•IPV4『线路31』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8$雷蒙影视•IPV4『线路32』
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8$雷蒙影视•IPV4『线路33』
台视新闻,p3p://167.114.175.6:55331/62caf1dc000525b3cbb4de6e3c0e2af8$雷蒙影视•IPV4『线路34』
年代新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8539/.m3u8$雷蒙影视•IPV4『线路1』
年代新闻,http://211.72.65.236:8539/.m3u8$雷蒙影视•IPV4『线路2』
年代新闻,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/niandainews_twn/playlist.m3u8$雷蒙影视•IPV4『线路3』
年代新闻,p3p://167.114.175.6:55331/5fe09fec000ac0127462c4ac6b1f16a3$雷蒙影视•IPV4『线路4』
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8$雷蒙影视•IPV4『线路1』
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8$雷蒙影视•IPV4『线路2』
TVBS,https://tv.iill.top/litv/4gtv-4gtv073$雷蒙影视•IPV4『线路3』
TVBS,http://47.239.239.192/4gtv/litv.php?id=4gtv-4gtv0044gtv-4gtv073$雷蒙影视•IPV4『线路4』
TVBS,http://125.227.210.55:8188/VideoInput/play.ts$雷蒙影视•IPV4『线路5』
TVBS,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$雷蒙影视•IPV4『线路6』
TVBS,https://stream1.freetv.fun/5ff69e6b2e5eea60dcf5154d7548e6180b5afa05f43fe358ab4084f11eaadf34.m3u8$雷蒙影视•IPV4『线路7』
TVBS,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv073$雷蒙影视•IPV4『线路8』
TVBS,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv073$雷蒙影视•IPV4『线路9』
TVBS,p3p://108.181.32.169:28025/675ecef8000222e1a4520f4a66371646$雷蒙影视•IPV4『线路10』
TVBS,p3p://167.114.175.6:55331/612ee5ef000f06f58e144b6727ec3efb$雷蒙影视•IPV4『线路11』
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$雷蒙影视•IPV4『线路1』
TVBS新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8574/.m3u8$雷蒙影视•IPV4『线路2』
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8$雷蒙影视•IPV4『线路3』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9058&tk=7877e7cc41c7$雷蒙影视•IPV4『线路4』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7567&tk=97475bb89d45$雷蒙影视•IPV4『线路5』
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072$雷蒙影视•IPV4『线路6』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6978&tk=7d4ad8f156e3$雷蒙影视•IPV4『线路7』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9815&tk=e503191f8e20$雷蒙影视•IPV4『线路8』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2005&tk=2aca1ad9a849$雷蒙影视•IPV4『线路9』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$雷蒙影视•IPV4『线路10』
TVBS新闻,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ$雷蒙影视•IPV4『线路11』
TVBS新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv072$雷蒙影视•IPV4『线路12』
TVBS新闻,http://211.72.65.236:8574/.m3u8$雷蒙影视•IPV4『线路13』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$雷蒙影视•IPV4『线路14』
TVBS新闻,p3p://167.114.175.6:55331/621858e3000e70ad1217c0700d576ad0$雷蒙影视•IPV4『线路15』
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$雷蒙影视•IPV4『线路1』
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$雷蒙影视•IPV4『线路2』
TVBS欢乐,https://litv.zapi.us.kg/?id=4gtv-4gtv068$雷蒙影视•IPV4『线路3』
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$雷蒙影视•IPV4『线路4』
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$雷蒙影视•IPV4『线路5』
TVBS欢乐,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv068$雷蒙影视•IPV4『线路6』
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$雷蒙影视•IPV4『线路7』
TVBS欢乐,p3p://167.114.175.6:55331/61e831a60008c7d761db13151abe16ae$雷蒙影视•IPV4『线路8』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$雷蒙影视•IPV4『线路1』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$雷蒙影视•IPV4『线路2』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$雷蒙影视•IPV4『线路3』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$雷蒙影视•IPV4『线路4』
